model_key,model,pair_id,language,difficulty,abs_z_diff,human_delta,human_preference,valid,strict_choice,correct,model_sign,ab_correct,ba_correct,ab_first_choice,ba_first_choice,parse_failure_calls,margin_ab,margin_ba,position_margin_b,content_margin_c,debiased_choice,debiased_correct,complete_effective_logits,content_tie,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4259,cuda,medium,0.846345697265113,0.846345697265113,dorn_cuda_014,True,dorn_cuda_014,True,1.0,True,True,True,False,0,10.75,-17.5,-3.375,14.125,dorn_cuda_014,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4260,cuda,medium,0.6588917855623249,0.6588917855623249,dorn_cuda_037,True,dorn_cuda_105,False,-1.0,False,False,False,True,0,-12.5,6.0,-3.25,-9.25,dorn_cuda_105,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4261,cuda,medium,0.6506160279633537,0.6506160279633537,dorn_cuda_052,True,dorn_cuda_052,True,1.0,True,True,True,False,0,8.75,-4.0,2.375,6.375,dorn_cuda_052,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4262,cuda,medium,0.61587719814841,-0.61587719814841,dorn_cuda_105,False,,False,,True,False,False,False,0,-7.75,-15.5,-11.625,3.875,dorn_cuda_051,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4263,cuda,medium,0.6853120420209868,-0.6853120420209868,dorn_cuda_048,True,dorn_cuda_003,False,1.0,False,False,True,False,0,11.75,-15.75,-2.0,13.75,dorn_cuda_003,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4264,cuda,medium,0.7546849464214956,0.7546849464214956,dorn_cuda_041,True,dorn_cuda_041,True,1.0,True,True,True,False,0,11.75,-19.75,-4.0,15.75,dorn_cuda_041,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4265,cuda,medium,0.6096608860070767,-0.6096608860070767,dorn_cuda_055,False,,False,,True,False,False,False,0,-4.5,-9.25,-6.875,2.375,dorn_cuda_050,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4266,cuda,medium,0.5178815930089398,-0.5178815930089398,dorn_cuda_086,True,dorn_cuda_023,False,1.0,False,False,True,False,0,2.5,-14.25,-5.875,8.375,dorn_cuda_023,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4267,cuda,medium,0.619073577895907,0.619073577895907,dorn_cuda_021,False,,False,,False,True,False,False,0,-14.5,-10.75,-12.625,-1.875,dorn_cuda_048,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4268,cuda,medium,0.9303430713249146,-0.9303430713249146,dorn_cuda_032,False,,False,,True,False,False,False,0,-16.75,-14.5,-15.625,-1.125,dorn_cuda_032,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4269,cuda,medium,0.7080287685942799,0.7080287685942799,dorn_cuda_003,True,dorn_cuda_003,True,1.0,True,True,True,False,0,4.0,-18.25,-7.125,11.125,dorn_cuda_003,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4270,cuda,medium,0.867476419832631,-0.867476419832631,dorn_cuda_058,True,dorn_cuda_058,True,-1.0,True,True,False,True,0,-18.25,14.5,-1.875,-16.375,dorn_cuda_058,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4271,cuda,medium,0.7797148481115824,0.7797148481115824,dorn_cuda_013,True,dorn_cuda_013,True,1.0,True,True,True,False,0,12.25,-14.5,-1.125,13.375,dorn_cuda_013,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4272,cuda,medium,0.6198691731926178,-0.6198691731926178,dorn_cuda_079,False,,False,,True,False,False,False,0,-15.0,-6.5,-10.75,-4.25,dorn_cuda_079,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4273,cuda,medium,0.6265956236169532,0.6265956236169532,dorn_cuda_013,True,dorn_cuda_013,True,1.0,True,True,True,False,0,12.5,-13.5,-0.5,13.0,dorn_cuda_013,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4274,cuda,medium,0.8190791506632468,-0.8190791506632468,dorn_cuda_106,False,,False,,True,False,False,False,0,-2.5,-7.0,-4.75,2.25,dorn_cuda_101,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4275,cuda,medium,0.6442376721541927,-0.6442376721541927,dorn_cuda_083,True,dorn_cuda_035,False,1.0,False,False,True,False,0,3.75,-15.5,-5.875,9.625,dorn_cuda_035,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4276,cuda,medium,0.9805598442669394,0.9805598442669394,dorn_cuda_029,False,,False,,False,True,False,False,0,-7.0,-4.25,-5.625,-1.375,dorn_cuda_032,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4277,cuda,medium,0.7561660734536706,-0.7561660734536706,dorn_cuda_075,True,dorn_cuda_075,True,-1.0,True,True,False,True,0,-16.0,0.0,-8.0,-8.0,dorn_cuda_075,True,True,False,True,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4278,cuda,medium,0.7481153037879533,-0.7481153037879533,dorn_cuda_089,False,,False,,True,False,False,False,0,-6.75,-3.75,-5.25,-1.5,dorn_cuda_089,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4279,cuda,medium,0.508134036484885,0.508134036484885,dorn_cuda_008,True,dorn_cuda_116,False,-1.0,False,False,False,True,0,-9.5,3.25,-3.125,-6.375,dorn_cuda_116,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4280,cuda,medium,0.6808607148962991,-0.6808607148962991,dorn_cuda_028,True,dorn_cuda_028,True,-1.0,True,True,False,True,0,-15.5,6.0,-4.75,-10.75,dorn_cuda_028,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4281,cuda,medium,0.5303410393690942,0.5303410393690942,dorn_cuda_000,False,,False,,False,True,False,False,0,-5.0,-6.25,-5.625,0.625,dorn_cuda_000,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4282,cuda,medium,0.5414156512927444,-0.5414156512927444,dorn_cuda_068,True,dorn_cuda_068,True,-1.0,True,True,False,True,0,-18.25,10.25,-4.0,-14.25,dorn_cuda_068,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4283,cuda,medium,0.861165549395764,0.861165549395764,dorn_cuda_004,False,,False,,False,True,False,False,0,-8.25,-1.0,-4.625,-3.625,dorn_cuda_017,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4284,cuda,medium,0.5096663912501063,-0.5096663912501063,dorn_cuda_098,False,,False,,True,False,False,False,0,-1.0,-18.25,-9.625,8.625,dorn_cuda_038,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4285,cuda,medium,0.750928382397786,0.750928382397786,dorn_cuda_004,True,dorn_cuda_021,False,-1.0,False,False,False,True,0,-6.75,0.25,-3.25,-3.5,dorn_cuda_021,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4286,cuda,medium,0.9732175635919572,0.9732175635919573,dorn_cuda_009,True,dorn_cuda_009,True,1.0,True,True,True,False,0,11.0,-15.75,-2.375,13.375,dorn_cuda_009,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4287,cuda,medium,0.9306659365583628,0.9306659365583629,dorn_cuda_035,True,dorn_cuda_064,False,-1.0,False,False,False,True,0,-15.0,14.0,-0.5,-14.5,dorn_cuda_064,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4288,cuda,medium,0.8727014248039384,-0.8727014248039384,dorn_cuda_057,True,dorn_cuda_057,True,-1.0,True,True,False,True,0,-16.75,12.0,-2.375,-14.375,dorn_cuda_057,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4289,cuda,medium,0.970331282731279,0.970331282731279,dorn_cuda_031,True,dorn_cuda_100,False,-1.0,False,False,False,True,0,-5.75,1.5,-2.125,-3.625,dorn_cuda_100,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4290,cuda,medium,0.8288129719249364,-0.8288129719249364,dorn_cuda_119,True,dorn_cuda_119,True,-1.0,True,True,False,True,0,-6.5,12.25,2.875,-9.375,dorn_cuda_119,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4291,cuda,medium,0.5645738057150452,0.5645738057150452,dorn_cuda_073,False,,False,,True,False,True,True,0,0.25,4.25,2.25,-2.0,dorn_cuda_113,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4292,cuda,medium,0.500781237963168,-0.500781237963168,dorn_cuda_107,True,dorn_cuda_090,False,1.0,False,False,True,False,0,10.25,-5.25,2.5,7.75,dorn_cuda_090,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4293,cuda,medium,0.6944407783585917,0.6944407783585917,dorn_cuda_011,False,,False,,False,True,False,False,0,-8.25,-7.25,-7.75,-0.5,dorn_cuda_025,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4294,cuda,medium,0.7556231386647553,0.7556231386647553,dorn_cuda_065,True,dorn_cuda_065,True,1.0,True,True,True,False,0,12.0,-5.0,3.5,8.5,dorn_cuda_065,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4295,cuda,medium,0.6536102849086749,-0.6536102849086749,dorn_cuda_101,True,dorn_cuda_101,True,-1.0,True,True,False,True,0,-13.25,2.5,-5.375,-7.875,dorn_cuda_101,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4296,cuda,medium,0.8947687831040966,-0.8947687831040966,dorn_cuda_057,True,dorn_cuda_057,True,-1.0,True,True,False,True,0,-15.5,12.25,-1.625,-13.875,dorn_cuda_057,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4297,cuda,medium,0.5805928174687036,-0.5805928174687036,dorn_cuda_119,True,dorn_cuda_119,True,-1.0,True,True,False,True,0,-2.5,2.0,-0.25,-2.25,dorn_cuda_119,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4298,cuda,medium,0.8215479730637809,0.8215479730637809,dorn_cuda_056,False,,False,,False,True,False,False,0,-9.0,-12.0,-10.5,1.5,dorn_cuda_056,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4299,cuda,medium,0.785262912759978,0.785262912759978,dorn_cuda_079,True,dorn_cuda_079,True,1.0,True,True,True,False,0,8.5,-20.0,-5.75,14.25,dorn_cuda_079,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4300,cuda,medium,0.656096488774419,-0.656096488774419,dorn_cuda_112,True,dorn_cuda_089,False,1.0,False,False,True,False,0,1.25,-9.5,-4.125,5.375,dorn_cuda_089,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4301,cuda,medium,0.5669487859762712,-0.5669487859762712,dorn_cuda_053,True,dorn_cuda_030,False,1.0,False,False,True,False,0,8.25,-13.75,-2.75,11.0,dorn_cuda_030,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4302,cuda,medium,0.6842226576018818,0.6842226576018818,dorn_cuda_014,True,dorn_cuda_014,True,1.0,True,True,True,False,0,1.25,-17.75,-8.25,9.5,dorn_cuda_014,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4303,cuda,medium,0.6887180207338852,0.6887180207338852,dorn_cuda_094,True,dorn_cuda_103,False,-1.0,False,False,False,True,0,-15.25,9.25,-3.0,-12.25,dorn_cuda_103,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4304,cuda,medium,0.5715372940448316,-0.5715372940448316,dorn_cuda_111,True,dorn_cuda_100,False,1.0,False,False,True,False,0,1.0,-7.25,-3.125,4.125,dorn_cuda_100,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4305,cuda,medium,0.5773312459378794,-0.5773312459378794,dorn_cuda_086,False,,False,,True,False,False,False,0,-4.0,-8.75,-6.375,2.375,dorn_cuda_001,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4306,cuda,medium,0.8529933777957528,-0.8529933777957528,dorn_cuda_086,False,,False,,True,False,False,False,0,-16.5,-6.75,-11.625,-4.875,dorn_cuda_086,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4307,cuda,medium,0.9955542064292896,0.9955542064292896,dorn_cuda_012,False,,False,,False,True,False,False,0,-0.25,-10.0,-5.125,4.875,dorn_cuda_012,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4308,cuda,medium,0.8775324785386408,-0.8775324785386408,dorn_cuda_099,True,dorn_cuda_007,False,1.0,False,False,True,False,0,3.5,-16.25,-6.375,9.875,dorn_cuda_007,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4309,cuda,medium,0.605955847532085,0.605955847532085,dorn_cuda_051,False,,False,,False,True,False,False,0,-0.5,-9.25,-4.875,4.375,dorn_cuda_051,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4310,cuda,medium,0.9069761431759884,-0.9069761431759883,dorn_cuda_026,True,dorn_cuda_026,True,-1.0,True,True,False,True,0,-15.75,3.75,-6.0,-9.75,dorn_cuda_026,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4311,cuda,medium,0.8556534924700099,-0.8556534924700099,dorn_cuda_081,False,,False,,True,False,False,False,0,-11.0,-7.75,-9.375,-1.625,dorn_cuda_081,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4312,cuda,medium,0.6207123819564899,0.6207123819564899,dorn_cuda_090,True,dorn_cuda_091,False,-1.0,False,False,False,True,0,-9.0,14.0,2.5,-11.5,dorn_cuda_091,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4313,cuda,medium,0.9575728555162524,-0.9575728555162523,dorn_cuda_091,True,dorn_cuda_091,True,-1.0,True,True,False,True,0,-15.75,18.0,1.125,-16.875,dorn_cuda_091,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4314,cuda,medium,0.7629932803061202,-0.7629932803061202,dorn_cuda_077,False,,False,,True,False,False,False,0,-13.75,-10.25,-12.0,-1.75,dorn_cuda_077,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4315,cuda,medium,0.9225910812831188,-0.9225910812831188,dorn_cuda_080,False,,False,,True,False,False,False,0,-7.25,-0.25,-3.75,-3.5,dorn_cuda_080,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4316,cuda,medium,0.5231684086721127,-0.5231684086721127,dorn_cuda_098,False,,False,,True,False,False,False,0,-10.0,-16.25,-13.125,3.125,dorn_cuda_069,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4317,cuda,medium,0.5639577529505122,-0.5639577529505122,dorn_cuda_104,True,dorn_cuda_104,True,-1.0,True,True,False,True,0,-16.25,10.5,-2.875,-13.375,dorn_cuda_104,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4318,cuda,medium,0.8502942954936921,-0.8502942954936921,dorn_cuda_029,False,,False,,True,False,False,False,0,-3.0,-15.0,-9.0,6.0,dorn_cuda_000,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4319,cuda,medium,0.8223259588215011,0.8223259588215011,dorn_cuda_000,True,dorn_cuda_000,True,1.0,True,True,True,False,0,3.75,-16.5,-6.375,10.125,dorn_cuda_000,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4320,cuda,medium,0.6119131558984279,0.6119131558984279,dorn_cuda_013,True,dorn_cuda_013,True,1.0,True,True,True,False,0,14.0,-18.25,-2.125,16.125,dorn_cuda_013,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4321,cuda,medium,0.7431131796932822,-0.7431131796932822,dorn_cuda_073,True,dorn_cuda_071,False,1.0,False,False,True,False,0,9.25,-7.25,1.0,8.25,dorn_cuda_071,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4322,cuda,medium,0.7336536822298318,0.7336536822298318,dorn_cuda_081,False,,False,,False,True,False,False,0,-12.75,-3.5,-8.125,-4.625,dorn_cuda_110,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4323,cuda,medium,0.7773346029278456,-0.7773346029278456,dorn_cuda_113,False,,False,,True,False,False,False,0,-17.25,-7.25,-12.25,-5.0,dorn_cuda_113,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4324,cuda,medium,0.951392547291726,0.951392547291726,dorn_cuda_029,True,dorn_cuda_063,False,-1.0,False,False,False,True,0,-13.75,6.25,-3.75,-10.0,dorn_cuda_063,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4325,cuda,medium,0.7626849919049322,0.7626849919049322,dorn_cuda_008,True,dorn_cuda_008,True,1.0,True,True,True,False,0,13.0,-7.75,2.625,10.375,dorn_cuda_008,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4326,cuda,medium,0.7871442763228538,-0.7871442763228538,dorn_cuda_067,False,,False,,True,False,False,False,0,-6.25,-21.0,-13.625,7.375,dorn_cuda_025,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4327,cuda,medium,0.9452444613719936,0.9452444613719937,dorn_cuda_052,True,dorn_cuda_052,True,1.0,True,True,True,False,0,13.25,-19.0,-2.875,16.125,dorn_cuda_052,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4328,cuda,medium,0.7643262814861214,-0.7643262814861214,dorn_cuda_090,True,dorn_cuda_090,True,-1.0,True,True,False,True,0,-9.25,13.25,2.0,-11.25,dorn_cuda_090,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4329,cuda,medium,0.962579724014327,0.962579724014327,dorn_cuda_003,True,dorn_cuda_003,True,1.0,True,True,True,False,0,12.25,-13.25,-0.5,12.75,dorn_cuda_003,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4330,cuda,medium,0.5454282869849941,0.5454282869849941,dorn_cuda_097,False,,False,,False,True,False,False,0,-9.5,-6.75,-8.125,-1.375,dorn_cuda_103,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4331,cuda,medium,0.6705948045619201,0.6705948045619201,dorn_cuda_003,True,dorn_cuda_003,True,1.0,True,True,True,False,0,7.25,-12.5,-2.625,9.875,dorn_cuda_003,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4332,cuda,medium,0.7463000580627577,-0.7463000580627577,dorn_cuda_094,True,dorn_cuda_075,False,1.0,False,False,True,False,0,2.5,-15.25,-6.375,8.875,dorn_cuda_075,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4333,cuda,medium,0.968508336748188,-0.9685083367481879,dorn_cuda_112,True,dorn_cuda_112,True,-1.0,True,True,False,True,0,-16.5,1.0,-7.75,-8.75,dorn_cuda_112,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4334,cuda,medium,0.7461640326702205,-0.7461640326702205,dorn_cuda_102,False,,False,,True,False,False,False,0,-2.25,-3.5,-2.875,0.625,dorn_cuda_010,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4335,cuda,medium,0.6000574417813762,-0.6000574417813762,dorn_cuda_085,False,,False,,True,False,False,False,0,-3.75,-9.0,-6.375,2.625,dorn_cuda_046,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4336,cuda,medium,0.6277594232986654,-0.6277594232986654,dorn_cuda_059,False,,False,,True,False,False,False,0,-5.0,-7.5,-6.25,1.25,dorn_cuda_046,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4337,cuda,medium,0.642910211800341,0.642910211800341,dorn_cuda_017,False,,False,,False,True,False,False,0,-4.75,-18.75,-11.75,7.0,dorn_cuda_017,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4338,cuda,medium,0.7070859872779092,-0.7070859872779092,dorn_cuda_116,False,,False,,True,False,False,False,0,-9.25,-8.0,-8.625,-0.625,dorn_cuda_116,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4339,cuda,medium,0.6921099819115106,0.6921099819115106,dorn_cuda_104,True,dorn_cuda_104,True,1.0,True,True,True,False,0,6.0,-14.5,-4.25,10.25,dorn_cuda_104,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4340,cuda,medium,0.6572085524906708,0.6572085524906708,dorn_cuda_009,True,dorn_cuda_009,True,1.0,True,True,True,False,0,9.5,-15.75,-3.125,12.625,dorn_cuda_009,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4341,cuda,medium,0.5000894963800336,-0.5000894963800336,dorn_cuda_037,False,,False,,True,False,False,False,0,-4.5,-3.75,-4.125,-0.375,dorn_cuda_037,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4342,cuda,medium,0.7244140632777957,0.7244140632777957,dorn_cuda_028,True,dorn_cuda_028,True,1.0,True,True,True,False,0,17.75,-23.5,-2.875,20.625,dorn_cuda_028,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4343,cuda,medium,0.8038451223790972,-0.8038451223790972,dorn_cuda_104,True,dorn_cuda_104,True,-1.0,True,True,False,True,0,-11.0,1.0,-5.0,-6.0,dorn_cuda_104,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4344,cuda,medium,0.7771151981391361,-0.7771151981391361,dorn_cuda_096,True,dorn_cuda_076,False,1.0,False,False,True,False,0,14.5,-16.25,-0.875,15.375,dorn_cuda_076,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4345,cuda,medium,0.7422506231538446,-0.7422506231538446,dorn_cuda_104,True,dorn_cuda_104,True,-1.0,True,True,False,True,0,-13.0,3.0,-5.0,-8.0,dorn_cuda_104,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4346,cuda,medium,0.9342691867377524,0.9342691867377524,dorn_cuda_062,True,dorn_cuda_062,True,1.0,True,True,True,False,0,18.25,-20.5,-1.125,19.375,dorn_cuda_062,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4347,cuda,medium,0.8156753747772145,0.8156753747772145,dorn_cuda_010,True,dorn_cuda_010,True,1.0,True,True,True,False,0,8.5,-19.5,-5.5,14.0,dorn_cuda_010,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4348,cuda,medium,0.9069247154856332,-0.9069247154856332,dorn_cuda_070,True,dorn_cuda_070,True,-1.0,True,True,False,True,0,-5.5,2.75,-1.375,-4.125,dorn_cuda_070,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4349,cuda,medium,0.5613428328438641,-0.5613428328438641,dorn_cuda_081,False,,False,,True,False,False,False,0,-15.0,-4.0,-9.5,-5.5,dorn_cuda_081,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4350,cuda,medium,0.9388752544194812,-0.9388752544194812,dorn_cuda_107,True,dorn_cuda_107,True,-1.0,True,True,False,True,0,-5.25,0.75,-2.25,-3.0,dorn_cuda_107,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4351,cuda,medium,0.893615910618643,0.893615910618643,dorn_cuda_046,False,,False,,False,True,False,False,0,-2.5,-14.25,-8.375,5.875,dorn_cuda_046,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4352,cuda,medium,0.6367359585546044,0.6367359585546044,dorn_cuda_044,False,,False,,False,True,False,False,0,-1.25,-20.0,-10.625,9.375,dorn_cuda_044,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4353,cuda,medium,0.7934476345790282,-0.7934476345790282,dorn_cuda_116,False,,False,,True,False,False,False,0,-0.5,-1.75,-1.125,0.625,dorn_cuda_027,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4354,cuda,medium,0.957271584953222,-0.9572715849532221,dorn_cuda_019,False,,False,,True,False,False,False,0,-6.0,-10.5,-8.25,2.25,dorn_cuda_012,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4355,cuda,medium,0.8364568568067465,-0.8364568568067465,dorn_cuda_091,True,dorn_cuda_091,True,-1.0,True,True,False,True,0,-12.0,17.25,2.625,-14.625,dorn_cuda_091,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4356,cuda,medium,0.6877910205356893,0.6877910205356893,dorn_cuda_015,True,dorn_cuda_015,True,1.0,True,True,True,False,0,8.0,-12.0,-2.0,10.0,dorn_cuda_015,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4357,cuda,medium,0.5296470522906718,0.5296470522906718,dorn_cuda_060,False,,False,,False,True,False,False,0,-6.25,-2.5,-4.375,-1.875,dorn_cuda_077,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4358,cuda,medium,0.813748110782543,-0.813748110782543,dorn_cuda_103,False,,False,,True,False,False,False,0,-13.5,-1.75,-7.625,-5.875,dorn_cuda_103,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,rq1_4359,cuda,medium,0.6981433227178659,-0.6981433227178659,dorn_cuda_066,True,dorn_cuda_066,True,-1.0,True,True,False,True,0,-9.75,6.25,-1.75,-8.0,dorn_cuda_066,True,True,False,False,True,True,False
