rq0_id,dataset_name,language,raw_code,human_mean_score,human_score_z_within_dataset,formatting_code_hash,score_for_stratum,human_score_z_within_language,has_error,error_nodes,identifier_nodes,behavior_nodes,eligible,mutation_feasible,score_stratum,base_index,base_id
rq0_0123,Dorn,java,"			_instance._disconnect();
		}
	}

	public static void send(String to, String msg) {
		_instance._send(to, msg);
	}

	public void update(Observable obs, Object obj) {
		_connecting = false;
",3.251908302307129,-0.2044161940881527,c0523827b14511017ad0a8ca9e9ff8686b610a5bbf93605ee007ee0f0a1f7374,-0.2044161940881527,,True,2,17,3,True,True,mid,41,rq3g_java_041
rq0_0237,Scalabrino,java,"public static void main(String[] args) {
		CustomVersionOneStrategy strategy = new CustomVersionOneStrategy();

		for ( int i = 0; i < 1000; i++ ) {
			System.out.println( ""Generation # "" + i + "" ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"" );
			byte[] loBits = new byte[8];

			long sysTime = System.currentTimeMillis();
			short hiTime = (short) ( System.currentTimeMillis() >>> 32 );
			int loTime = (int) sysTime;
			System.arraycopy( BytesHelper.fromShort( hiTime ), 0, loBits, 0, 2 );
			System.arraycopy( BytesHelper.fromInt( loTime ), 0, loBits, 2, 4 );
			System.arraycopy( Helper.getCountBytes(), 0, loBits, 6, 2 );

			System.out.println( ""    before bit setting ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"" );
			System.out.println( ""       loBits[0] : "" + BytesHelper.toBinaryString( loBits[0] ) );
			System.out.println( ""             lsb : "" + BytesHelper.toBinaryString( BytesHelper.asLong( loBits ) ) );
			System.out.println( ""    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"" );

			loBits[0] &= 0x3f;
			loBits[0] |= ((byte)2 << (byte)6);

			System.out.println( ""    after bit setting ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"" );
			System.out.println( ""       loBits[0] : "" + BytesHelper.toBinaryString( loBits[0] ) );
			long leastSignificantBits = BytesHelper.asLong( loBits );
			System.out.println( ""             lsb : "" + BytesHelper.toBinaryString( leastSignificantBits ) );
			System.out.println( ""    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"" );


			UUID uuid = new UUID( strategy.mostSignificantBits, leastSignificantBits );
			System.out.println( ""  uuid : "" + uuid.toString() );
			System.out.println( ""  variant : "" + uuid.variant() );
			System.out.println( ""  version : "" + uuid.version() );
			if ( uuid.variant() != 2 ) {
				throw new RuntimeException( ""bad variant"" );
			}
			System.out.println( ""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"" );
		}
	}",3.555555555555556,-0.187362107905831,b6ad5fc1ffe0afafb35a1ec7ea05668f8ac6ecfee781d7d2ed3f43b5f5451bb9,-0.187362107905831,,False,0,110,51,True,True,mid,42,rq3g_java_042
rq0_0262,Scalabrino,java,"/**
	 * Perform {@link org.hibernate.action.spi.Executable#execute()} on each element of the list
	 * 
	 * @param list The list of Executable elements to be performed
	 *
	 * @throws HibernateException
	 */
	private <E extends Executable & Comparable<?> & Serializable> void executeActions(ExecutableList<E> list) throws HibernateException {
		// todo : consider ways to improve the double iteration of Executables here:
		//		1) we explicitly iterate list here to perform Executable#execute()
		//		2) ExecutableList#getQuerySpaces also iterates the Executables to collect query spaces.
		try {
			for ( E e : list ) {
				try {
					e.execute();
				}
				finally {
					beforeTransactionProcesses.register( e.getBeforeTransactionCompletionProcess() );
					afterTransactionProcesses.register( e.getAfterTransactionCompletionProcess() );
				}
			}
		}
		finally {
			if ( session.getFactory().getSettings().isQueryCacheEnabled() ) {
				// Strictly speaking, only a subset of the list may have been processed if a RuntimeException occurs.
				// We still invalidate all spaces. I don't see this as a big deal - after all, RuntimeExceptions are
				// unexpected.
				Set<Serializable> propertySpaces = list.getQuerySpaces();
				invalidateSpaces( propertySpaces.toArray( new Serializable[propertySpaces.size()] ) );
			}
		}

		list.clear();
		session.getTransactionCoordinator().getJdbcCoordinator().executeBatch();
	}",3.555555555555556,-0.187362107905831,266dd4e19164a1f56c6c0a27dda8dbb666fd0cf3aa7b847d7d10e9f18c681d25,-0.187362107905831,,False,0,43,18,True,True,mid,43,rq3g_java_043
rq0_0160,Dorn,java,"/**
 * @author Brian Wing Shun Chan
 */
public class DBUpgradeTags528TestSuite extends BaseTestSuite {

	public static Test suite() {
		TestSuite testSuite = new TestSuite();

		testSuite.addTest(LoginTests.suite());
		testSuite.addTest(TagsTestPlan.suite());
",3.327777862548828,-0.031746828936551,35dfab83a293b0ce8ed06f818c8948912e99565c8e02677c57da0202b03bb3e6,-0.031746828936551,,True,2,15,5,True,True,mid,44,rq3g_java_044
rq0_0169,Dorn,java,"			WebKeys.MOBILE_DEVICE_RULES_RULE_EDITOR_JSP, editorJSP);

		long ruleGroupId = BeanParamUtil.getLong(
			rule, renderRequest, ""ruleGroupId"");

		MDRRuleGroup ruleGroup = MDRRuleGroupServiceUtil.getRuleGroup(
			ruleGroupId);

		renderRequest.setAttribute(
			WebKeys.MOBILE_DEVICE_RULES_RULE_GROUP, ruleGroup);

		return mapping.findForward(""portlet.mobile_device_rules.edit_rule"");
	}

	@Override
	public void serveResource(
			ActionMapping mapping, ActionForm form, PortletConfig portletConfig,
			ResourceRequest resourceRequest, ResourceResponse resourceResponse)
		throws Exception {

		long ruleId = ParamUtil.getLong(resourceRequest, ""ruleId"");

		if (ruleId > 0) {
			MDRRule rule = MDRRuleServiceUtil.fetchRule(ruleId);

			resourceRequest.setAttribute(
				WebKeys.MOBILE_DEVICE_RULES_RULE, rule);
		}

		String type = ParamUtil.getString(resourceRequest, ""type"");
",3.3388888835906982,-0.0064595735026999,a291d5f6d11d21160db94686b3a12fe80e95d83557b2fdca1edf19975714c18b,-0.0064595735026999,,True,4,53,11,True,True,mid,45,rq3g_java_045
rq0_0229,Scalabrino,java,"public void updateListener(PropertyChangeListener listener, 
            Object modelElement,
            PropertyChangeEvent pce) {
        Object obj = pce.getSource();
        if ((obj == modelElement) 
                && ""stereotype"".equals(pce.getPropertyName())) {
            if (pce instanceof AddAssociationEvent 
                    && Model.getFacade().isAStereotype(pce.getNewValue())) {
                // new stereotype
                addElementListener(
                        listener, 
                        pce.getNewValue(), 
                        new String[] {""name"", ""remove""});
            }
            if (pce instanceof RemoveAssociationEvent 
                    && Model.getFacade().isAStereotype(pce.getOldValue())) {
                // removed stereotype
                removeElementListener(
                        listener, 
                        pce.getOldValue());
            }
        }
    }",3.6666666666666665,-0.0058550658720567,8b523ba45e85ef4b3d63dd5672ee3f55319ab3595c70ce53a0c5cecaeab41c8a,-0.0058550658720567,,False,0,39,20,True,True,mid,46,rq3g_java_046
rq0_0041,Buse,java,"		private TestClassRunnerForParameters(Class<?> klass, Object[] parameters, int i) {
			super(klass);
			fParameters= parameters;
			fParameterSetNumber= i;
",3.289256198347108,0.0051874895805479,5bd44eaaf26172ec0f68ea1ba54d771aebdaa805a31e5bd712b022a8a151bddd,0.0051874895805479,,True,3,12,2,True,True,mid,47,rq3g_java_047
rq0_0009,Buse,java,"    private void moveUnit(KeyEvent e) {
        if (!parent.isMapboardActionsEnabled()) {
            return;
        }
        
        switch (e.getKeyCode()) {
        case KeyEvent.VK_ESCAPE:
            // main menu
            break;
        case KeyEvent.VK_NUMPAD1:
        case KeyEvent.VK_END:
            inGameController.moveActiveUnit(Map.SW);
",3.347107438016529,0.0973651890502713,e5d28e81804ea9b533870e1c3b8c0d327fbbe764d23bb108fe5dab7509cca325,0.0973651890502713,,True,1,17,5,True,True,mid,48,rq3g_java_048
rq0_0090,Buse,java,"    /**
     * Get the List of all available Channels
     * 
     * @return All available Channels
     */
    public ElgatoChannel[] getAvailableChannels() {
        ArrayList<ElgatoChannel> list = new ArrayList<ElgatoChannel>();

        String res = null;
        try {
            res = mAppleScript.executeScript(CHANNELLIST);
",3.363636363636364,0.1237016746130502,d178cbe12a30c490eb9f515bf9198ca0874cd3b7315d224d3f92ff953d8ac1c1,0.1237016746130502,,True,1,13,3,True,True,mid,49,rq3g_java_049
rq0_0129,Dorn,java,"		DownloadListener	l )
	{
	}

	public void 
	addCompletionListener(
		DownloadCompletionListener l ) 
	{
		notSupported();
	}
	
	public void 
	removeCompletionListener(
		DownloadCompletionListener l ) 
	{
		notSupported();
	}
	
	public void
	addTrackerListener(
		DownloadTrackerListener	l )
	{
	}

	public void 
	addTrackerListener(
		DownloadTrackerListener l, 
		boolean immediateTrigger)
	{
	}
  
	public void
	removeTrackerListener(
		DownloadTrackerListener	l )
	{
	}

	public void
	addDownloadWillBeRemovedListener(
		DownloadWillBeRemovedListener	l )
	{
		notSupported();
	}

	public void
	removeDownloadWillBeRemovedListener(
		DownloadWillBeRemovedListener	l )
	{
		notSupported();
	}
",3.401639461517334,0.1363526745052059,ff8c81d8d08445e5f2446da08bc9ef9eef8bfe6d1132d561687e2d2197c4e4c1,0.1363526745052059,,True,1,28,4,True,True,mid,50,rq3g_java_050
rq0_0307,Scalabrino,java,"protected AnnotationInstance parserPrimaryKeyJoinColumnList(List<JaxbPrimaryKeyJoinColumn> primaryKeyJoinColumnList, AnnotationTarget target) {
		if ( MockHelper.isNotEmpty( primaryKeyJoinColumnList ) ) {
			if ( primaryKeyJoinColumnList.size() == 1 ) {
				return parserPrimaryKeyJoinColumn( primaryKeyJoinColumnList.get( 0 ), target );
			}
			else {
				return create(
						PRIMARY_KEY_JOIN_COLUMNS,
						target,
						nestedPrimaryKeyJoinColumnList( ""value"", primaryKeyJoinColumnList, null )
				);
			}
		}

		return null;

	}",3.7777777777777777,0.1756519761617182,3ffec836a5f2e6e58c45b9e5f181d9e2823c134817836c874a6c5e8a8c78665f,0.1756519761617182,,False,0,21,12,True,True,mid,51,rq3g_java_051
rq0_0136,Dorn,java,"public class PluginGlobalPreferencesTab implements IGlobalPreferencesPanel {

    protected PluginQueryTokenizerPreferencesPanel _prefs = null;

    private JScrollPane _myscrolledPanel;

    private String _title = null;
    
    private String _hint = null;
    
    public PluginGlobalPreferencesTab(PluginQueryTokenizerPreferencesPanel prefsPanel) {
        _myscrolledPanel = new JScrollPane(prefsPanel);
        _prefs = prefsPanel;
    }

    public void initialize(IApplication app) {
        /* Do Nothing */
    }

    public void uninitialize(IApplication app) {
        /* Do Nothing */
    }

    public void applyChanges() {
        if (_prefs != null) {
            _prefs.applyChanges();
        }
    }

    /*
     * (non-Javadoc)
     * 
     * @see net.sourceforge.squirrel_sql.client.util.IOptionPanel#getTitle()
     */
    public String getTitle() {
        return _title;
    }

    public void setTitle(String title) {
        this._title = title;
    }
    
    /*
     * (non-Javadoc)
     * 
     * @see net.sourceforge.squirrel_sql.client.util.IOptionPanel#getHint()
     */
    public String getHint() {
        return _hint;
    }
",3.439655065536499,0.2228713018826735,225980f16e6647b6644859d1b6b625533203a4074c213d68c4a648c6139e9c45,0.2228713018826735,,True,1,39,9,True,True,mid,52,rq3g_java_052
rq0_0060,Buse,java,"    String channelId;
    
    if (version==1) {
      dataServiceId = (String)in.readObject();
      channelId=""""+in.readInt();
",3.471074380165289,0.2948888307711074,cae6e624004dfd613ab9f9cdc3e4fbe281e913ded30eb6c4bf44f57535839546,0.2948888307711074,,True,1,10,7,True,True,mid,53,rq3g_java_053
rq0_0176,Dorn,java,"		StringBundler sb = new StringBundler(17);

		sb.append(""{resourcePermissionId="");
		sb.append(resourcePermissionId);
		sb.append("", companyId="");
		sb.append(companyId);
		sb.append("", name="");
		sb.append(name);
		sb.append("", scope="");
		sb.append(scope);
		sb.append("", primKey="");
		sb.append(primKey);
		sb.append("", roleId="");
		sb.append(roleId);
		sb.append("", ownerId="");
		sb.append(ownerId);
		sb.append("", actionIds="");
		sb.append(actionIds);
		sb.append(""}"");

		return sb.toString();
	}

	public ResourcePermission toEntityModel() {
		ResourcePermissionImpl resourcePermissionImpl = new ResourcePermissionImpl();

		resourcePermissionImpl.setResourcePermissionId(resourcePermissionId);
		resourcePermissionImpl.setCompanyId(companyId);

		if (name == null) {
			resourcePermissionImpl.setName(StringPool.BLANK);
		}
		else {
			resourcePermissionImpl.setName(name);
		}

		resourcePermissionImpl.setScope(scope);

		if (primKey == null) {
			resourcePermissionImpl.setPrimKey(StringPool.BLANK);
		}
		else {
			resourcePermissionImpl.setPrimKey(primKey);
		}

		resourcePermissionImpl.setRoleId(roleId);
		resourcePermissionImpl.setOwnerId(ownerId);
		resourcePermissionImpl.setActionIds(actionIds);

		resourcePermissionImpl.resetOriginalValues();
",3.4833333492279053,0.3222774601875363,7a45e95710e189e12eec74b1b5b07854efa484757523c66444334def454dfa22,0.3222774601875363,,True,2,88,36,True,True,mid,54,rq3g_java_054
rq0_0206,Scalabrino,java,"/**
	 * Constructs a InterbaseDialect
	 */
	public InterbaseDialect() {
		super();
		registerColumnType( Types.BIT, ""smallint"" );
		registerColumnType( Types.BIGINT, ""numeric(18,0)"" );
		registerColumnType( Types.SMALLINT, ""smallint"" );
		registerColumnType( Types.TINYINT, ""smallint"" );
		registerColumnType( Types.INTEGER, ""integer"" );
		registerColumnType( Types.CHAR, ""char(1)"" );
		registerColumnType( Types.VARCHAR, ""varchar($l)"" );
		registerColumnType( Types.FLOAT, ""float"" );
		registerColumnType( Types.DOUBLE, ""double precision"" );
		registerColumnType( Types.DATE, ""date"" );
		registerColumnType( Types.TIME, ""time"" );
		registerColumnType( Types.TIMESTAMP, ""timestamp"" );
		registerColumnType( Types.VARBINARY, ""blob"" );
		registerColumnType( Types.NUMERIC, ""numeric($p,$s)"" );
		registerColumnType( Types.BLOB, ""blob"" );
		registerColumnType( Types.CLOB, ""blob sub_type 1"" );
		registerColumnType( Types.BOOLEAN, ""smallint"" );
		
		registerFunction( ""concat"", new VarArgsSQLFunction( StandardBasicTypes.STRING, ""("",""||"","")"" ) );
		registerFunction( ""current_date"", new NoArgSQLFunction( ""current_date"", StandardBasicTypes.DATE, false ) );

		getDefaultProperties().setProperty( Environment.STATEMENT_BATCH_SIZE, NO_BATCH );
	}",3.888888888888889,0.3571590181954932,bbbb3d47f411c22a648bfece922ac3423c99aa94a3b33b4f239dcd9236ddf111,0.3571590181954932,,True,2,66,23,True,True,mid,55,rq3g_java_055
rq0_0257,Scalabrino,java,"private void initOrdinaryPropertyPaths(Mapping mapping) throws MappingException {
		for ( int i = 0; i < getSubclassPropertyNameClosure().length; i++ ) {
			propertyMapping.initPropertyPaths( getSubclassPropertyNameClosure()[i],
					getSubclassPropertyTypeClosure()[i],
					getSubclassPropertyColumnNameClosure()[i],
					getSubclassPropertyColumnReaderClosure()[i],
					getSubclassPropertyColumnReaderTemplateClosure()[i],
					getSubclassPropertyFormulaTemplateClosure()[i],
					mapping );
		}
	}",3.888888888888889,0.3571590181954932,ccf1612d4f7736866c8e4eb5c70a46926dc000631c2be321435f22e3c011603a,0.3571590181954932,,False,0,24,10,True,True,mid,56,rq3g_java_056
rq0_0259,Scalabrino,java,"private UniqueEntityLoader getAppropriateLoader(LockOptions lockOptions, SessionImplementor session) {
		if ( queryLoader != null ) {
			// if the user specified a custom query loader we need to that
			// regardless of any other consideration
			return queryLoader;
		}
		else if ( isAffectedByEnabledFilters( session ) ) {
			// because filters affect the rows returned (because they add
			// restrictions) these need to be next in precedence
			return createEntityLoader(lockOptions, session.getLoadQueryInfluencers() );
		}
		else if ( session.getLoadQueryInfluencers().getInternalFetchProfile() != null && LockMode.UPGRADE.greaterThan( lockOptions.getLockMode() ) ) {
			// Next, we consider whether an 'internal' fetch profile has been set.
			// This indicates a special fetch profile Hibernate needs applied
			// (for its merge loading process e.g.).
			return ( UniqueEntityLoader ) getLoaders().get( session.getLoadQueryInfluencers().getInternalFetchProfile() );
		}
		else if ( isAffectedByEnabledFetchProfiles( session ) ) {
			// If the session has associated influencers we need to adjust the
			// SQL query used for loading based on those influencers
			return createEntityLoader(lockOptions, session.getLoadQueryInfluencers() );
		}
		else if ( isAffectedByEntityGraph( session ) ) {
			return createEntityLoader( lockOptions, session.getLoadQueryInfluencers() );
		}
		else if ( lockOptions.getTimeOut() != LockOptions.WAIT_FOREVER ) {
			return createEntityLoader( lockOptions, session.getLoadQueryInfluencers() );
		}
		else {
			return ( UniqueEntityLoader ) getLoaders().get( lockOptions.getLockMode() );
		}
	}",3.888888888888889,0.3571590181954932,806796a662bf33b91b8cb0748c767bd6ab0dd21eeb4db4514fb42eea46832abe,0.3571590181954932,,False,0,53,40,True,True,mid,57,rq3g_java_057
rq0_0299,Scalabrino,java,"private void addTransactionFactories(StrategySelectorImpl strategySelector) {
		strategySelector.registerStrategyImplementor( TransactionFactory.class, JdbcTransactionFactory.SHORT_NAME, JdbcTransactionFactory.class );
		strategySelector.registerStrategyImplementor( TransactionFactory.class, ""org.hibernate.transaction.JDBCTransactionFactory"", JdbcTransactionFactory.class );

		strategySelector.registerStrategyImplementor( TransactionFactory.class, JtaTransactionFactory.SHORT_NAME, JtaTransactionFactory.class );
		strategySelector.registerStrategyImplementor( TransactionFactory.class, ""org.hibernate.transaction.JTATransactionFactory"", JtaTransactionFactory.class );

		strategySelector.registerStrategyImplementor( TransactionFactory.class, CMTTransactionFactory.SHORT_NAME, CMTTransactionFactory.class );
		strategySelector.registerStrategyImplementor( TransactionFactory.class, ""org.hibernate.transaction.CMTTransactionFactory"", CMTTransactionFactory.class );
	}",3.888888888888889,0.3571590181954932,89e0fe033fb64e40e3e6d25abdccab0ce5821fd03c479fb1f9cd3396582e4690,0.3571590181954932,,False,0,33,6,True,True,mid,58,rq3g_java_058
rq0_0144,Dorn,java,"		throws InstanceNotFoundException, MBeanRegistrationException {

		synchronized (_objectNameCache) {
			ObjectName objectName = _objectNameCache.get(objectNameCacheKey);

			if (objectName == null) {
				_mBeanServer.unregisterMBean(defaultObjectName);
			}
			else {
				_objectNameCache.remove(objectNameCacheKey);
",3.531496047973633,0.4318895706297144,d314eb90d867d7e86b2e2df7b4d502a781fd091a6206dbac5fd1e52b4e0feb01,0.4318895706297144,,True,4,16,5,True,True,mid,59,rq3g_java_059
rq0_0103,Dorn,java,"		createGroup(model, ""websites"", parameter_group);

		
		return model;
	}
	
	private static BasicPluginConfigModel createInstallationConfigGroup(final JythonPlugin plugin, final JythonPluginCore core, final JythonPluginInitialiser jpi, final BasicPluginConfigModel parent, final boolean init_ok) {
		BasicPluginConfigModel model = core.plugin_interface.getUIManager().createBasicPluginConfigModel(parent.getSection(), ""azjython.install"");
		addJythonStatusParameter(init_ok, core, model, false);
		
		// Things to disable upon installing Jython.
		final List disable_on_install = new ArrayList();

		// We reuse this multiple times to store parameters in a group.
		ArrayList parameter_group = new ArrayList();
		
		LabelParameter lp = model.addLabelParameter2(""azjython.config.auto_config.info"");
		final ActionParameter start_param = model.addActionParameter2(""azjython.blank"", ""azjython.config.auto_config.start"");
		final ActionParameter stop_param = model.addActionParameter2(""azjython.blank"", ""azjython.config.auto_config.stop"");
		start_param.setEnabled(!init_ok);
		stop_param.setEnabled(false);
				
		parameter_group.add(lp);
		parameter_group.add(start_param);
		parameter_group.add(stop_param);
		disable_on_install.add(start_param);
		disable_on_install.add(stop_param);
		createGroup(model, ""auto_config"", parameter_group);
				
		final DirectoryParameter dm = model.addDirectoryParameter2(""jython.path"", ""azjython.config.jythonpath"", """");
		disable_on_install.add(dm);
		parameter_group.add(dm);
					
		ActionParameter am = model.addActionParameter2(""azjython.config.install"", ""azjython.config.install.action"");
		disable_on_install.add(am);
		parameter_group.add(am);
		
		final ParameterListener auto_install_listener = new ParameterListener() {
			public void parameterChanged(Parameter p) {
				boolean installed = jpi.installJython(true);
				if (installed) {
					for (int i=0; i < disable_on_install.size(); i++) {
						((Parameter)disable_on_install.get(i)).setEnabled(false);
					}
				}
			}
		};
		
		am.addListener(auto_install_listener);
		am.setEnabled(!init_ok);
",3.54347825050354,0.4591595231293185,2f5317b331efd6f116da738d047f8dfd823d01ece2d1a28f5be09bff8af6e8f3,0.4591595231293185,,True,2,114,35,True,True,mid,60,rq3g_java_060
rq0_0062,Buse,java,"
            while (classNames.hasNext()) {
                clsName         = (String) classNames.next();
                clsCat          = ns.getCatalogName(clsName);
                clsSchem        = ns.getSchemaName(clsName);
",3.5950413223140494,0.4924124724919449,abd54f9c372f2aec809cbc83a259685a94b4896f945890281560f6d748a17671,0.4924124724919449,,True,1,14,8,True,True,mid,61,rq3g_java_061
rq0_0163,Dorn,java,"					PropsKeys.XUGGLER_ENABLED, PropsValues.XUGGLER_ENABLED) ||
				_hasAudio(fileVersion)) {

				return;
			}

			if (_isGeneratePreview(fileVersion)) {
				File file = null;

				if (fileVersion instanceof LiferayFileVersion) {
					try {
						LiferayFileVersion liferayFileVersion =
							(LiferayFileVersion)fileVersion;

						file = liferayFileVersion.getFile(false);
					}
					catch (UnsupportedOperationException uoe) {
					}
				}

				if (file == null) {
					InputStream inputStream = fileVersion.getContentStream(
						false);

					FileUtil.write(audioTempFile, inputStream);

					file = audioTempFile;
				}

				try {
					_generateAudioXuggler(fileVersion, file, previewTempFile);
				}
				catch (Exception e) {
					_log.error(e, e);
				}
			}
		}
		catch (NoSuchFileEntryException nsfee) {
		}
		finally {
			_fileVersionIds.remove(fileVersion.getFileVersionId());

			FileUtil.delete(audioTempFile);
			FileUtil.delete(previewTempFile);
		}
	}

	private void _generateAudioXuggler(
			FileVersion fileVersion, File srcFile, File destFile)
		throws Exception {
",3.5606937408447266,0.4983397658843361,dcd9f345315cf851d75d94aae575a3e1d699858681eca4c4e0997f087b1cc9f1,0.4983397658843361,,True,6,63,17,True,True,mid,62,rq3g_java_062
rq0_0052,Buse,java,"
            // ----------------------------------------------------------------
            // required
            // ----------------------------------------------------------------
            addColumn(t, ""PROCEDURE_CAT"", Types.VARCHAR);
            addColumn(t, ""PROCEDURE_SCHEM"", Types.VARCHAR);
            addColumn(t, ""PROCEDURE_NAME"", Types.VARCHAR, false);    // not null
",3.603305785123967,0.5055807152733344,287bac73cafdbab7a2ca739e24e0158b1bd6bbfce39e5c36a6c02460e2b95d80,0.5055807152733344,,False,0,12,3,True,True,mid,63,rq3g_java_063
rq0_0055,Buse,java,"      
      String classname = (String) in.readObject();
      String devname = (String)in.readObject();
      
      DeviceIf dev = DriverFactory.getInstance().createDevice(classname, devname);
",3.603305785123967,0.5055807152733344,ffc28fc11c1e83b8061273773e511c3a417601fec68742dbc8ca5f9ae367d1c6,0.5055807152733344,,False,0,17,4,True,True,mid,64,rq3g_java_064
rq0_0083,Buse,java,"    /**
    * Adds a message to the list of messages that need to be displayed on the GUI.
    * @param message The message to add.
    */
    public synchronized void addMessage(GUIMessage message) {
        if (getMessageCount() == MESSAGE_COUNT) {
            messages.remove(0);
        }
        messages.add(message);

        freeColClient.getCanvas().repaint(0, 0, getWidth(), getHeight());
",3.603305785123967,0.5055807152733344,160dc6293eb968b25edd92c23d3b7e7b26d832955c46d9d811da8f7f55a00c05,0.5055807152733344,,True,1,15,9,True,True,mid,65,rq3g_java_065
rq0_0193,Scalabrino,java,"/**
     * static initializer, register all appropriate notations.
     */
    static void init() {
        NotationProviderFactory2 npf = NotationProviderFactory2.getInstance();
        NotationName name = /*Notation.findNotation(""Java"");*/
            Notation.makeNotation(
                    ""Java"",
                    null,
                    ResourceLoaderWrapper.lookupIconResource(""JavaNotation""));

        npf.addNotationProvider(
                NotationProviderFactory2.TYPE_NAME,
                name, ModelElementNameNotationJava.class);
        npf.addNotationProvider(
                NotationProviderFactory2.TYPE_ATTRIBUTE,
                name, AttributeNotationJava.class);
        npf.addNotationProvider(
                NotationProviderFactory2.TYPE_OPERATION,
                name, OperationNotationJava.class);
        npf.addNotationProvider(
                NotationProviderFactory2.TYPE_ASSOCIATION_END_NAME,
                name, AssociationEndNameNotationJava.class);
        npf.addNotationProvider(
                NotationProviderFactory2.TYPE_ASSOCIATION_NAME,
                name, AssociationNameNotationJava.class);
    }",4.0,0.5386660602292682,c8525fecdca04a1a0e3c056ea776621fc7aab16188cc0aa09737fed852cb9714,0.5386660602292682,,False,0,41,8,True,True,mid,66,rq3g_java_066
rq0_0199,Scalabrino,java,"public void propertyChange(PropertyChangeEvent evt) {
        // the project changed
        if (evt.getPropertyName()
            .equals(ProjectManager.CURRENT_PROJECT_PROPERTY_NAME)) {
            Project p = (Project) evt.getNewValue();
            if (p != null) {
                titleHandler.buildTitle(p.getName(), null);
                //Designer.TheDesigner.getToDoList().removeAllElements();
                Designer.setCritiquingRoot(p);
                // update all panes
                TargetManager.getInstance().setTarget(p.getInitialTarget());
            }
        }
    }",4.0,0.5386660602292682,7df53e8d7696cb51d28e27ae1f644c4813c00cfb57ee236decf4557b56324a76,0.5386660602292682,,False,0,26,12,True,True,high,67,rq3g_java_067
rq0_0205,Scalabrino,java,"/**
	 * Constructs a Oracle8iDialect
	 */
	public Oracle8iDialect() {
		super();
		registerCharacterTypeMappings();
		registerNumericTypeMappings();
		registerDateTimeTypeMappings();
		registerLargeObjectTypeMappings();
		registerReverseHibernateTypeMappings();
		registerFunctions();
		registerDefaultProperties();
	}",4.0,0.5386660602292682,5edfadd2ec414151dbe9c304bd242b87a52bd21d15fa5e3ce7ed4d62aa653dbb,0.5386660602292682,,True,2,9,7,True,True,high,68,rq3g_java_068
rq0_0216,Scalabrino,java,"/**
	 * Execute given <tt>PreparedStatement</tt>, advance to the first result and return SQL <tt>ResultSet</tt>.
	 */
	protected final ResultSet getResultSet(
			final PreparedStatement st,
			final RowSelection selection,
			final LimitHandler limitHandler,
			final boolean autodiscovertypes,
			final SessionImplementor session)
	throws SQLException, HibernateException {

		try {
			ResultSet rs = session.getTransactionCoordinator().getJdbcCoordinator().getResultSetReturn().extract( st );
			rs = wrapResultSetIfEnabled( rs , session );

			if ( !limitHandler.supportsLimitOffset() || !LimitHelper.useLimit( limitHandler, selection ) ) {
				advance( rs, selection );
			}

			if ( autodiscovertypes ) {
				autoDiscoverTypes( rs );
			}
			return rs;
		}
		catch ( SQLException sqle ) {
			session.getTransactionCoordinator().getJdbcCoordinator().release( st );
			throw sqle;
		}
	}",4.0,0.5386660602292682,5ac86d4970a390a6beb4058ae80aef643101575f5bb4b06846dc5ea3778eaf42,0.5386660602292682,,False,0,46,17,True,True,high,69,rq3g_java_069
rq0_0226,Scalabrino,java,"/**
     * Find an element in the list.
     *
     * This is a little more complex than the simple lookup since it might be
     * that we are indexing with a class and the list contains interfaces.
     *
     * Since the hashtable lookup is a lot faster than the linear search we
     * add the result of the linear search to the hashtable so that the next
     * time we need not do it.
     *
     * @return Checklist or null if noone exist.
     * @param cls the class to lookup.
     */
    private static Checklist lookupChecklist(Class cls) {
        if (lists.contains(cls)) {
            return (Checklist) lists.get(cls);
	}

        // Now lets search
        Enumeration enumeration = lists.keys();

        while (enumeration.hasMoreElements()) {
            Object clazz = enumeration.nextElement();

            Class[] intfs = cls.getInterfaces();
            for (int i = 0; i < intfs.length; i++) {
                if (intfs[i].equals(clazz)) {
                    // We found it!
                    Checklist chlist = (Checklist) lists.get(clazz);

                    // Enter the class to speed up the next search.
                    lists.put(cls, chlist);
                    return chlist;
                }
            }
        }

        return null;
    }",4.0,0.5386660602292682,8b66a2a2e4826948d3d9c0b23789697ad12b6c43908bf187fad6e5e508e9416a,0.5386660602292682,,False,0,45,17,True,True,high,70,rq3g_java_070
