rq0_id,language,condition,display_mode,style,font_size,wrap_column,line_numbers,image_width,image_height,source_lines,visual_rows,continuation_rows,char_width,glyph_height,row_height,background,remove_indent,remove_blank_lines,pixel_std,gradient_energy,nonblank,source_sha256,image_sha256,image_path
rq0_0022,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,7,7,0,14,18,24,#ffffff,False,False,58.86649703979492,3193.140380859375,True,056441cdadc8a42767c6d7324a57026c56f06b64587fc76107735ed3ee9b8007,2f16a2cd6c53f06c075d2d1cf0d3156121159225c1fa1d01ebf7e91a9ba772e8,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0022.png
rq0_0023,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,260,6,10,4,14,18,24,#ffffff,False,False,62.68772888183594,3727.244873046875,True,2cf4c9ee0556567c0523aec7e0b0a9717de3098ed0b8a1edf9138183777b4f56,d845b15b3328a0f2ea41591a5f8d5a7eae7aca6760518532964be90781f9d466,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0023.png
rq0_0024,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,284,7,11,4,14,18,24,#ffffff,False,False,48.48666763305664,2103.954833984375,True,ecaf61132ac1c38e98ebce54cdcc7d67f06e2301a948c978841350b0de06f1b9,ccc07754b9f60f3d3a224710e4609b2e818e06b698d67f82b7cc02eab6929c81,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0024.png
rq0_0025,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,212,7,8,1,14,18,24,#ffffff,False,False,61.866233825683594,3610.072265625,True,1e816a2ea6fc8154f5a6d1433d767e5dd646d1761bc462abc30225405884852f,e7577f52cda6e304fd134eb3e8dc19166119cdc56fae4672d2ec2a42520eee83,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0025.png
rq0_0026,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,236,7,9,2,14,18,24,#ffffff,False,False,58.28741455078125,3152.693359375,True,1390661765524ff31de9ae2ec764c94ae264c16912d14266d3e43af50c6e3268,77acb85bec930f0e93a32a280208786ba2e03fdb415c88b59731b65989133017,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0026.png
rq0_0027,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,116,4,4,0,14,18,24,#ffffff,False,False,43.81111145019531,1687.22705078125,True,16c2e01705b071003a79b434867ee31ae98d7b817637255d8a0878311f5e8984,5a922bc6aea5f5bafdd212fba54583ef12295d3562d442a20d72c120e2bcab2b,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0027.png
rq0_0028,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,308,10,12,2,14,18,24,#ffffff,False,False,66.39539337158203,4153.91796875,True,0b5f40fd1a39f18d983809cbeada597dc5fd650bc87d9b0a81552d835fcd6154,752102d53009c223d5fea274925710a7a927e5f9d2880383b5e4f60b88a1d5ca,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0028.png
rq0_0029,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,308,10,12,2,14,18,24,#ffffff,False,False,58.891258239746094,3198.5107421875,True,2f59b453b291dc0d56ad3272b10284b92c86c02b83239961b04b4a11e0f58ca2,d8addb17aa9b4d55380b69d44dd4e9692383e0d5881c5387ee4ac932ca08f100,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0029.png
rq0_0030,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,212,7,8,1,14,18,24,#ffffff,False,False,57.68606185913086,3047.82958984375,True,8c2f2db45505d88bea38f7d3f18e25b731ef9a5ec37bcf772d2d4d534f4923ea,82aa50a2970b5a3ffbf746788b522b19cf44266b8d02265569b0649dac4493e5,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0030.png
rq0_0031,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,332,10,13,3,14,18,24,#ffffff,False,False,62.33125686645508,3638.06494140625,True,cf23a77ce9a670426d1a5ba1e3434efb52b9d29b4b9901b307b1ecb7c3c98574,cd8a54327f216daff94defb317d481f043e9ec39930311c84c3aef1fd280d3c6,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0031.png
rq0_0032,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,212,8,8,0,14,18,24,#ffffff,False,False,56.622459411621094,2927.5859375,True,77c5d99e237271fc6276e9df57caeb030c48ccb5d614be5901d06ee034772c6a,a43fcdabfb1a6b515779f53a2402501b9ecd0d4355f638a202458a9207218797,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0032.png
rq0_0033,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,380,11,15,4,14,18,24,#ffffff,False,False,67.06695556640625,4206.9677734375,True,29d6304592c93bec94b1451a3ee779e1c5709d85b32ac1a976da26eebb054960,dc1d2c8fad367eb346560df683a84773cd02c6ea067a33aba9deaf1819f54fe7,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0033.png
rq0_0034,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,6,7,1,14,18,24,#ffffff,False,False,56.91092300415039,3008.736328125,True,c65f97e6214e6da99804d5e6392a1979a5219abb0f8b20bd43bcf573f4169bbe,9fcf4e2c6dff2665e97caabaebb474868938406850633518f57623a3506d35be,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0034.png
rq0_0035,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,308,9,12,3,14,18,24,#ffffff,False,False,61.70591354370117,3535.0703125,True,4aceb8b453424f7a35b42297eb9248a6e75b34ea9c6d05c3e48ec858074166c6,7780e9684f4661f7ffeb167e1c9735252d9fa08d825137858f7028397c580edc,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0035.png
rq0_0036,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,6,7,1,14,18,24,#ffffff,False,False,59.94944381713867,3339.01953125,True,866cf38caf04528d25eef4bc7340abd8b82663c1d7c30fdc7a646ca822ddbd51,bdfb520e2b8e21b583d048aec20cafd7a7f4840524498dc0a81493e36963eb93,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0036.png
rq0_0037,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,5,6,1,14,18,24,#ffffff,False,False,50.39008712768555,2270.6103515625,True,f62739bdfa896231ad1603f666c55d695c75788184e216db48b851a9d6ca0c75,78b1bf3176aaf69970a0539a0158e801b8403ab77da84d24b1c15eb223c1e5be,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0037.png
rq0_0038,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,356,11,14,3,14,18,24,#ffffff,False,False,61.88105010986328,3589.9296875,True,7066d917cac399c49eb4fb6db08d2ee0880fc698f5d1b6bde824d243a2b36d50,1d878e1aaa9ca3975457df28aa6b07abbf4ed5d1c66934c9cbc78d86c70c1f1c,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0038.png
rq0_0039,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,6,6,0,14,18,24,#ffffff,False,False,48.073734283447266,2152.41455078125,True,6c06c3c8557d1105de512932752ac0928c44d27bffcb5c51e45996b8c9f092a4,44ad83a9c1fa4c1c988c1f0308fc25acec09d54f22534df12a42eafe46685de5,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0039.png
rq0_0040,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,6,7,1,14,18,24,#ffffff,False,False,61.037391662597656,3407.958251953125,True,00919daa4420b79f42c71f71deec9200b0eacca4ddafd80d126b626cab234e5d,0b5db01ab7d437d3eab467df990969efd5fc0f713b3e63fed96201c7e25722a6,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0040.png
rq0_0041,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,140,4,5,1,14,18,24,#ffffff,False,False,59.063743591308594,3227.360107421875,True,eced88b91afcc90b06d8d7c51cdc9776c02e699670b349e45cb78cede40961ee,5062c77e9d59c1dfb971129eaccce2afd4cfd9c8de6256a7fe2f409b4f19044b,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0041.png
rq0_0042,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,140,5,5,0,14,18,24,#ffffff,False,False,46.1026496887207,1930.7974853515625,True,a980e4e43ef62def15af8e56340629ca9898b3c61d3ec812cfaf26879cbc9146,90b4b6e390d073a22e54dc506bf27c5a26633d6f5ea6b1993df2b0abd0dc3ff5,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0042.png
rq0_0043,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,4,7,3,14,18,24,#ffffff,False,False,66.05358123779297,4124.029296875,True,7d61b2b8968e9aaa81cc57286a05ffe8cf0a46a6ddc08cda17340fe3c8d72015,a2078cb5eeeb869b8d718755262bd77f70389974c7b52c4064af9e5330f8c2d5,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0043.png
rq0_0044,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,356,11,14,3,14,18,24,#ffffff,False,False,55.05963897705078,2749.4443359375,True,d14852f9558780ffd9a5b9ff440a150cdf22b3b9ee9d1c15860162b94c12024c,64c392828d24a228ba5534fe10e25bbdb96a8f7947017c5c70795486a8145735,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0044.png
rq0_0045,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,284,10,11,1,14,18,24,#ffffff,False,False,57.0836067199707,2996.348388671875,True,ff712021fa806ee4d3174b03a4f29f50c1a067146c747c2018897c9f8133f60c,25cbef78a7ed2036b812bb81a110a9ed16329c68a964ec898025fcacfc75c5b1,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0045.png
rq0_0046,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,284,10,11,1,14,18,24,#ffffff,False,False,59.06005859375,3231.865478515625,True,d42882af12feda0ef8ff7e3a37f8a72d1f436427776c2f99a1d8d48b078d03ed,9c2f51840d51da6a2508d609690dcd2f20f97700a682a5cd195d3beba930d235,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0046.png
rq0_0047,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,284,10,11,1,14,18,24,#ffffff,False,False,39.70039749145508,1363.56884765625,True,f51b8ada149a4e2e698da7af3cc2e9167d80942df5ec827695607023d7bf35ab,91a6f90929ed4dbcbc3857c7fea2647ecc88b0098632973cd66562d3c67016d8,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0047.png
rq0_0048,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,212,8,8,0,14,18,24,#ffffff,False,False,46.33708953857422,1903.76416015625,True,1dcb24ffd520a64cb2a7e6ee304c3514aeeff3befe4c8fac7b8afd49c8837885,eac6b4c855f24bea759c8ae97754f9647b1eb891396d942ced4cfd60d0f39881,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0048.png
rq0_0049,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,7,7,0,14,18,24,#ffffff,False,False,51.49222946166992,2413.243408203125,True,a2374cf77a2052aa795c00fff45ad73b2b634991031a9270ec60d0603c486ee1,9f623944d4f40850a07f4f8f8a9aaa9251b203357eb748323bd6b918aa9ccfe8,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0049.png
rq0_0050,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,140,4,5,1,14,18,24,#ffffff,False,False,65.34224700927734,4039.19482421875,True,386a73292ee1185ff118b53d74105bb3d6095b850ab91c22f36cf60a64e9cd23,8d4b0463b35eeb401d7d84bec7bdb95a63d60ed732bfec58d5b1322899bc79d9,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0050.png
rq0_0051,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,236,6,9,3,14,18,24,#ffffff,False,False,56.04823303222656,2926.43896484375,True,59d04c5ab9e8ae71184ba3dbcb659004f1da83f0caf9520abb2fe0a9af77da18,c33f4ace276867fc4baea12ef2764ca275959d879a1cb6de456e2b975d07a937,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0051.png
rq0_0052,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,236,6,9,3,14,18,24,#ffffff,False,False,56.20436477661133,2968.730224609375,True,e5c286808ecd7495f7fbaea0410824ce850aec9038528c4cc2ae782983a3d715,57c85e3b0306d5b249426b839150de339e4a8e67dcfe714fd9215bafb4a6c789,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0052.png
rq0_0053,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,212,7,8,1,14,18,24,#ffffff,False,False,64.59074401855469,3942.47412109375,True,0052e7ddbce40fdada7c791b04d340fa399a78762692de7dc9bc00532cb7c839,c429d7b7cc1e552dc59c4bbb242917a4187c4c54b881a1d89c476515d36f0a73,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0053.png
rq0_0054,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,236,8,9,1,14,18,24,#ffffff,False,False,55.78435516357422,2807.152587890625,True,9520b96715bdc2813d27bc41f9826a13450822d16d9000f164ae1119226ecd4b,240f8c8c6671e7cbd49fed7e8aa3da298ed3346c66491bbcb767d17aff81b9cd,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0054.png
rq0_0055,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,5,6,1,14,18,24,#ffffff,False,False,57.87969970703125,3101.2705078125,True,080c42bb6208e91c47954605040080eaf8224e1a2b4797fd415413fa3a232d86,e1dcc18d84022f3c0f3a3f5c79be95fe4a74a3c78ff0e197f3c71f3fb377c0b9,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0055.png
rq0_0056,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,4,7,3,14,18,24,#ffffff,False,False,64.528076171875,3880.0869140625,True,9717d85ce2bdefc47db1160eb7deeff48082ca087ae71858200e7a86c6ab31be,d9690f4d165b5c2439cac5c237ad629389b488d6ac4484c398957c94ba290902,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0056.png
rq0_0057,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,212,7,8,1,14,18,24,#ffffff,False,False,55.361122131347656,2732.75146484375,True,4e6ae255aea0e87602b8fa1ab5641d794bca10743d5f9880ac089886ea5829fd,21153cd34400c617cab1cac75af5bfdbdf0b10c7ca56c3d34d4d39c29267f3fa,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0057.png
rq0_0058,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,140,4,5,1,14,18,24,#ffffff,False,False,50.74829864501953,2278.157958984375,True,495b93e9d512e0f874ee58c4df7a91933183772e466e8330dfb80574160d9e91,e6951abc4f1881c83c0a8d792c789ce94c6fb55bf0d55df8fa08baf651b62326,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0058.png
rq0_0059,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,6,6,0,14,18,24,#ffffff,False,False,51.848262786865234,2414.78466796875,True,906c3581bd56968df89388446c33368e3f15b8018f6787b5073cf7683673c43f,cf8a08bf954ef0b0c364760d8d39b0622b9f74db67bd752eab7789dbcb225c49,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0059.png
rq0_0060,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,140,5,5,0,14,18,24,#ffffff,False,False,49.91827392578125,2273.03564453125,True,91d5b3ad701777d7602e71e4858cfbcc6f07ef62f643b8f2519ef028f433b899,1c28f5858571a6949e5b567f01a39aaa064c79eaca61d546757fb53046c93d02,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0060.png
rq0_0061,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,6,7,1,14,18,24,#ffffff,False,False,65.19629669189453,3996.773193359375,True,2effa51fa3459a0961edf7a4182d2a0d271b50bc68494a9e2559402f852df584,68bd9c9e00158b3e85942e23b538bbc2251c5eb7535c63a033c94d049cc6c867,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0061.png
rq0_0062,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,4,6,2,14,18,24,#ffffff,False,False,54.99571990966797,2749.1904296875,True,1e4cfc5a4e5cd3adbaf0ba04140cd6592373c07d7dbebc3e544e101bf462a289,6f5f9989f946c4826242fc994adbdd3a79487bdadf086c38ec85d11faf7882bc,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0062.png
rq0_0063,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,116,4,4,0,14,18,24,#ffffff,False,False,70.63228607177734,4879.9951171875,True,363319445db4d0d85e6032405942531b540c881031dba2ed7647a5d939f58402,38c7c2a6b389bd132f7a57850bc42967310397c8f7f3f71c1339ec267a12da87,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0063.png
rq0_0064,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,5,7,2,14,18,24,#ffffff,False,False,64.16826629638672,3797.16015625,True,20a382a17bc0c6088dedd3614bf3fca884ce9087b55e8bdcc59adf222d022b6b,251a894bdeb75e3f835e0fa76dcca762d53306b2fafb34f1922f55fdb7406693,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0064.png
rq0_0065,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,332,13,13,0,14,18,24,#ffffff,False,False,48.650428771972656,2104.102783203125,True,a53fcb92202f50daab32c8937ee95b0f2bdd7804c466f0ff2e249e1e8da831a7,78cc9bbafb09fef94f00a1b0a00809599f14c662d88b7e51265b231b55bf9215,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0065.png
rq0_0066,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,5,6,1,14,18,24,#ffffff,False,False,57.346736907958984,3040.658935546875,True,80172740aee470ff5fbd0e92ea651e9ea146f44cb3054111ce7014829d54ec13,7f2fd51118dbc4f832b0038d71513bf0b4133f60628ce1c6bdbdccc578edaeaa,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0066.png
rq0_0067,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,5,6,1,14,18,24,#ffffff,False,False,55.05177307128906,2757.7255859375,True,f74f11775e688708e47d0f9b0c8252389b3c6e8d3d2e99e83eae6ab9d0f0c9c0,36b290465f36a02421bbfc74f39be2d349890df90f541adfaaa62a28f08a46c9,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0067.png
rq0_0068,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,260,7,10,3,14,18,24,#ffffff,False,False,61.8624153137207,3557.60546875,True,031a9537ed9e3103fcfaab6bd87d84c5e82dca1c7b357d2ed92f1c302ea21fbe,79ca165a575974ef6833b7aa7c862a43b1da14256a0ba6d159558910c3eeed85,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0068.png
rq0_0069,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,284,11,11,0,14,18,24,#ffffff,False,False,50.57056427001953,2319.117919921875,True,53ec12e985e5df8b5c3035e83a04f7e2077b8ace50f2ba39c8d9888bcd9ec1d8,1c02a67207071eb6d1ed7cd3e8a9129c646d7e017dd7eb0981a52efc957cab64,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0069.png
rq0_0070,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,284,8,11,3,14,18,24,#ffffff,False,False,60.2291374206543,3347.3349609375,True,d7b52fe6b74185a696a004ef7a4eaf767799167c0ae89c4b8c5a8a2308200a05,5c79416bc869cd3acf30d8ab7d2f5056a2bc15f99daf0fa84356d5a554ccae91,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0070.png
rq0_0071,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,212,6,8,2,14,18,24,#ffffff,False,False,55.00930404663086,2775.197509765625,True,4448560d53caa6d3d6fa1a8c14c8c8a007ef3ca7780af918068d0e1caf4d5e15,8b21cb98b1833c40977486281b3a054bdac0f05ae0fb5738a921f368fceb7df8,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0071.png
rq0_0072,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,5,6,1,14,18,24,#ffffff,False,False,58.75766372680664,3186.57763671875,True,6c3bed3877c28438c757db6c7ff78408fb30da05aa246c3bb1500f030f5d2cef,eba4c65ea9cc3b8ed554f23bce7fc204b03f8a4db991ca70aa45545c3c6853e7,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0072.png
rq0_0073,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,380,12,15,3,14,18,24,#ffffff,False,False,61.21175003051758,3462.147216796875,True,8695e9f24f1b97a92319e43566a94729ffce1761f48c96ed99ac806bf472e12a,f42459bcab169b5afddc78f58a881cb95cfc9a7a234fb77e8e6dcbed54c6f1db,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0073.png
rq0_0074,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,164,5,6,1,14,18,24,#ffffff,False,False,50.47287368774414,2308.857421875,True,a0c5b389cd761f72d78d8652a9e05882362463239024b04613fd53ac86958696,f2d7ddf85c865b5ad72b0a349793220572c68f764593b807ae9d3da797bf02b3,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0074.png
rq0_0075,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,284,7,11,4,14,18,24,#ffffff,False,False,57.2057991027832,3002.180908203125,True,e22644ad06f1b224a7238ed0cdedc042affe9f3be398628cdedf65e462c03e2b,e3cf4f092d57368f324f8d69763f0c792b352b98403673d22910e06f6d49fc7a,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0075.png
rq0_0076,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,236,5,9,4,14,18,24,#ffffff,False,False,65.62327575683594,4122.45947265625,True,650cf7193e7139ae19b38c4bb25d8005fb6effd2289e2b0044303c0ad7eaf3a1,2335515bca42d76a579b8af115c5d94b0c66515d6dbce5ecab0e353adedf498e,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0076.png
rq0_0077,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,308,10,12,2,14,18,24,#ffffff,False,False,41.20111846923828,1511.0712890625,True,7c16e84db25fe29bb2615ecc4733a440a6ff6187a8d4136ebe3fa02c77386b08,74f86b6c1954ab4831da2588590b54e05e9cc5ebd84b4bf1167251d193651802,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0077.png
rq0_0078,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,380,11,15,4,14,18,24,#ffffff,False,False,56.26118087768555,2880.14794921875,True,77013b6e49671956f93191fc203f45fb8b74dd854ddd93329900c0d664d01561,82a80a1a2c46c4adfaf031d2c905d14d7bc2b67cdf53f447c9097f2cadb6fe06,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0078.png
rq0_0079,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,356,13,14,1,14,18,24,#ffffff,False,False,55.65583038330078,2822.34228515625,True,1ad30dcb9d5be57bc41b0457c9a67ff1d27d439718535603e988629ea782109c,e8a3dc0eaa661bf383d9384e412a753dc993214f8bc9e2841f6f819d3ca25c94,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0079.png
rq0_0080,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,188,7,7,0,14,18,24,#ffffff,False,False,49.658782958984375,2214.741943359375,True,36c8f260b9ed07645314ed880a280f78c04254e4ad877b317d165d11495bdf21,64df77b112bffaa15d7fc764396c968dcfbd5fe5035f83aa55ad6f2bcfb9738c,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0080.png
rq0_0081,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,284,8,11,3,14,18,24,#ffffff,False,False,59.30816650390625,3276.26220703125,True,1883a55080ef2f6571e49543a74241ae7dfb10b7fe2837821d436d5beae857cf,a0db3697c2961e7690fae8a86ed2a54ceebcac135d0583f5af20c84c66810486,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0081.png
rq0_0082,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,260,7,10,3,14,18,24,#ffffff,False,False,59.83192443847656,3300.47021484375,True,519d599ef3ffde39e5de25cebcf146d0c13c25c5b7c0059b5c51edd5906e9a33,6ea4d257f20a184f7bc67d9bb6fa9fb80c85fe00d81c2ac0af2c4ed1a05e2c7a,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0082.png
rq0_0083,java,mono_light__fs24__wrap60__lnon,mono_light,bw,24,60,True,916,356,11,14,3,14,18,24,#ffffff,False,False,56.85789108276367,2949.854248046875,True,aaa302fb9ea8f9d3f4a66636e23f94e47567545b343bae3470f66954fbfb6e1d,323659e6b98d36464d0d9ec7ed8dfb881749fbd47fa4884537696ad63842c02a,results/grounded_protocol_3lang_20260721/rendered/grid/mono_light__fs24__wrap60__lnon/rq0_0083.png
